year,month,day,hour,minute,WDIR,WSPD,GST,PRES,WTMP,WVHT
2019,10,16,00,40,308,7.0,8.4,1018.0,13.0,1.18
2019,10,16,03,40,315,5.6,6.6,1017.8,12.6,1.11
2019,10,16,06,40,305,3.6,4.6,1018.0,13.4,0.97
2019,10,16,09,40,305,2.5,3.0,1017.9,12.9,0.87
2019,10,16,12,40,310,3.1,4.1,1017.0,12.8,0.78
2019,10,16,15,40,312,1.5,2.1,1017.3,13.2,0.77
2019,10,16,18,40,271,1.7,2.2,1017.0,13.0,0.70
2019,10,16,21,40,276,4.3,5.2,1014.9,13.2,0.96
2019,10,17,00,40,270,0.1,0.7,1013.7,13.0,1.08
2019,10,17,03,40,176,1.1,1.6,1013.4,13.4,1.11
2019,10,17,07,40,263,3.9,5.1,1013.2,13.3,1.47
2019,10,17,10,40,315,5.7,7.1,1013.4,12.9,1.95
2019,10,17,13,40,307,7.0,9.1,1014.7,12.8,1.87
2019,10,17,16,40,304,7.6,9.1,1016.2,13.0,2.14
2019,10,17,19,40,294,8.0,10.0,1016.8,13.1,2.27
2019,10,17,23,40,296,9.1,11.3,1016.3,13.2,2.68
2019,10,18,02,40,315,9.0,11.8,1016.5,13.2,3.14
2019,10,18,05,40,319,9.5,11.9,1017.2,13.2,3.53
2019,10,18,08,40,311,8.9,11.8,1017.6,13.2,3.51
2019,10,18,11,40,305,5.8,8.0,1017.9,13.1,3.53
2019,10,18,14,40,288,2.4,4.3,1018.9,13.1,3.35
2019,10,18,17,40,245,2.7,4.1,1019.9,13.3,3.33
2019,10,18,20,40,289,5.6,7.4,1019.4,13.6,3.01
2019,10,18,23,40,283,5.7,7.9,1018.8,13.6,2.98
2019,10,19,02,40,287,4.3,6.5,1018.9,13.1,3.22
2019,10,19,05,40,304,6.5,8.5,1019.3,12.6,2.77
2019,10,19,08,40,308,4.1,5.8,1019.2,12.5,2.96
2019,10,19,11,40,297,3.2,5.4,1019.0,12.5,2.95
2019,10,19,14,40,221,1.6,2.6,1019.3,12.8,2.95
2019,10,19,17,40,200,1.8,3.0,1020.8,13.1,2.82
2019,10,19,21,40,263,5.0,6.8,1019.0,13.2,2.55
2019,10,20,00,40,300,7.7,9.5,1018.2,12.6,2.27
2019,10,20,03,40,326,8.1,10.2,1018.5,11.8,2.48
2019,10,20,06,40,322,7.6,9.6,1019.8,11.9,2.39
2019,10,20,09,40,328,7.1,8.5,1019.6,12.0,2.12
2019,10,20,12,40,333,6.8,8.5,1019.7,11.8,2.58
2019,10,20,15,40,333,6.3,7.7,1020.9,11.9,2.46
2019,10,20,18,40,313,7.5,9.5,1022.2,11.9,2.26
2019,10,20,21,40,325,5.9,7.4,1020.9,12.0,2.16
2019,10,21,00,40,330,5.2,6.7,1020.2,12.2,2.08
2019,10,21,03,40,321,5.5,6.8,1020.6,12.3,1.91
2019,10,21,06,40,334,5.8,7.0,1021.2,12.2,1.77
2019,10,21,09,40,317,7.0,8.3,1020.7,12.0,1.98
2019,10,21,12,40,332,2.2,3.2,1020.8,12.0,1.94
2019,10,21,15,40,328,2.7,4.0,1022.3,12.0,1.79
2019,10,21,18,40,325,3.0,4.3,1022.8,12.2,1.78
2019,10,21,21,40,312,6.9,8.7,1020.7,12.3,1.78
2019,10,22,00,40,317,8.2,10.0,1020.4,12.1,1.76
2019,10,22,03,40,327,6.0,7.6,1021.2,12.1,1.99
2019,10,22,06,40,316,7.2,8.7,1022.1,11.5,1.86
2019,10,22,09,40,318,6.9,8.3,1022.2,11.5,1.91
2019,10,22,12,40,320,4.6,6.1,1022.2,11.8,1.94
2019,10,22,15,40,321,2.3,3.4,1023.1,11.8,2.14
2019,10,22,18,40,312,5.0,6.8,1023.2,11.9,2.06
2019,10,22,21,40,301,3.4,5.0,1020.5,11.8,2.38
2019,10,23,00,40,318,5.5,6.9,1018.9,12.1,1.83
2019,10,23,03,40,319,4.2,6.0,1018.5,11.9,2.02
2019,10,23,06,40,322,6.5,7.8,1018.4,12.2,2.11
2019,10,23,09,40,324,3.6,5.1,1018.0,12.0,1.94
2019,10,23,12,40,322,6.4,7.7,1017.3,11.8,1.95
2019,10,23,15,40,311,4.5,6.0,1017.3,11.7,2.13
2019,10,23,18,40,317,4.1,5.8,1017.1,12.3,1.99
2019,10,23,21,40,309,6.7,8.1,1014.9,12.7,1.96
2019,10,24,00,40,293,5.6,7.4,1013.7,12.2,1.90
2019,10,24,03,40,338,2.9,4.6,1013.6,12.2,2.27
2019,10,24,06,40,338,4.0,6.1,1013.8,12.3,1.77
2019,10,24,09,40,305,1.7,3.4,1014.4,12.8,1.59
2019,10,24,12,40,85,4.8,7.1,1014.5,13.4,1.62
2019,10,24,15,40,88,5.7,7.7,1016.1,12.8,1.74
2019,10,24,19,40,83,6.4,8.0,1017.2,13.1,1.65
2019,10,24,22,40,79,5.2,6.9,1016.3,13.0,1.59
2019,10,25,01,40,310,2.3,3.0,1016.3,12.9,1.21
2019,10,25,04,40,85,0.9,1.7,1017.8,12.8,1.17
2019,10,25,07,40,62,2.7,3.4,1018.5,13.0,1.16
2019,10,25,10,40,80,4.1,5.2,1018.2,13.0,1.05
2019,10,25,13,40,63,3.8,4.5,1018.7,13.1,0.95
2019,10,25,16,40,80,4.4,5.4,1019.6,13.4,0.83
2019,10,25,19,40,51,2.3,2.8,1019.0,13.8,0.86
2019,10,25,22,40,294,3.5,4.0,1017.7,14.1,0.85
2019,10,26,01,40,315,5.1,6.6,1016.3,13.7,0.72
2019,10,26,04,40,320,5.4,6.4,1016.2,12.8,0.81
2019,10,26,07,40,299,5.5,6.9,1015.6,13.2,0.83
2019,10,26,10,40,316,5.3,7.0,1014.1,13.3,0.94
2019,10,26,13,40,322,3.7,4.6,1013.3,13.5,1.62
2019,10,26,16,40,320,7.7,9.4,1013.6,13.1,1.88
2019,10,26,19,40,312,8.0,10.1,1012.1,13.2,1.97
2019,10,26,22,40,312,7.5,9.5,1010.0,13.5,2.07
2019,10,27,01,40,306,8.2,10.7,1008.5,13.3,2.37
2019,10,27,04,40,311,6.0,8.2,1007.9,13.3,2.45
2019,10,27,07,40,336,7.1,9.1,1007.7,13.1,2.98
2019,10,27,10,40,343,1.8,3.4,1008.2,13.0,3.13
2019,10,27,13,40,313,2.6,7.0,1009.9,13.0,2.76
2019,10,27,16,40,316,3.9,5.8,1012.4,12.9,2.25
2019,10,27,19,40,20,7.2,8.7,1013.0,13.0,2.21
2019,10,27,22,40,11,7.6,9.5,1013.2,13.3,2.11
2019,10,28,01,40,5,5.7,9.0,1014.1,13.0,1.92
2019,10,28,04,40,301,3.8,5.8,1015.6,12.9,1.74
2019,10,28,07,40,8,2.6,4.7,1016.4,12.8,1.57
2019,10,28,10,40,146,0.5,1.9,1017.1,12.7,1.84
2019,10,28,13,40,69,5.1,6.7,1017.4,12.7,1.57
2019,10,28,16,40,101,3.1,4.4,1019.2,12.7,1.24
2019,10,28,19,40,135,1.2,2.2,1018.5,13.1,1.29
2019,10,28,22,40,313,4.5,5.8,1017.2,13.4,1.55
2019,10,29,01,40,322,4.3,5.5,1017.1,13.4,1.44
2019,10,29,04,40,337,3.7,4.9,1016.4,13.1,1.61
2019,10,29,07,40,307,3.6,4.4,1016.3,13.1,1.44
2019,10,29,10,40,325,2.8,3.8,1015.4,12.9,1.59
2019,10,29,13,40,316,4.5,5.8,1015.0,12.9,1.42
2019,10,29,16,40,83,2.3,3.2,1015.5,13.0,1.41
2019,10,29,19,40,238,0.6,1.3,1015.4,13.3,1.63
2019,10,29,22,40,321,6.0,7.6,1014.0,13.2,1.68
2019,10,30,02,40,330,4.6,6.2,1014.3,13.0,1.59
2019,10,30,05,40,330,4.3,5.6,1015.6,13.0,1.34
2019,10,30,08,40,80,0.4,1.2,1016.6,13.0,1.38
2019,10,30,11,40,87,5.1,6.4,1017.5,12.4,1.39
2019,10,30,14,40,81,7.3,9.9,1018.7,12.5,1.49
2019,10,30,17,40,89,9.9,12.0,1020.6,12.5,1.53
2019,10,30,20,40,90,7.1,9.1,1020.6,12.7,1.37
2019,10,30,23,40,93,3.3,4.8,1021.4,12.7,1.04
2019,10,31,02,40,79,3.3,4.2,1022.2,12.6,1.22
2019,10,31,05,40,121,2.2,3.3,1023.4,12.6,1.14
2019,10,31,08,40,96,3.2,4.2,1023.4,12.5,1.12
2019,10,31,11,40,84,6.1,8.0,1023.0,12.4,1.14
2019,10,31,14,40,87,5.3,6.7,1023.6,12.4,1.14
2019,10,31,18,40,83,5.4,6.6,1024.1,12.3,1.03
2019,10,31,21,40,90,2.2,2.9,1022.1,12.4,0.97
2019,11,01,00,40,320,5.3,6.3,1021.5,12.6,1.03
2019,11,01,03,40,315,2.5,3.0,1021.7,12.4,1.00
2019,11,01,06,40,318,1.4,2.0,1021.7,12.4,0.95
2019,11,01,09,40,123,0.8,1.4,1021.3,12.2,1.06
2019,11,01,12,40,62,2.3,3.0,1020.9,11.9,1.01
2019,11,01,15,40,50,2.2,3.0,1022.0,11.8,0.98
2019,11,01,18,40,33,1.4,1.9,1022.1,12.1,1.03
2019,11,01,21,40,319,3.6,4.6,1020.4,12.2,0.97
2019,11,02,00,40,312,4.2,5.5,1019.7,12.5,0.97
2019,11,02,03,40,323,4.1,5.0,1020.1,12.2,0.91
2019,11,02,06,40,326,2.5,3.4,1020.6,12.1,0.98
2019,11,02,09,40,331,2.4,3.0,1020.4,12.1,0.91
2019,11,02,12,40,332,0.6,1.2,1020.1,12.1,1.07
2019,11,02,15,40,63,4.1,5.3,1020.6,11.9,1.05
2019,11,02,18,40,76,5.9,7.1,1020.4,12.1,0.99
2019,11,02,21,40,302,4.2,5.1,1018.3,12.5,0.87
2019,11,03,00,40,322,4.9,6.3,1017.7,12.6,0.91
2019,11,03,03,40,320,5.4,6.6,1017.5,12.3,0.85
2019,11,03,06,40,313,3.2,3.7,1017.9,12.2,0.75
2019,11,03,09,40,314,3.3,4.0,1017.3,12.1,0.68
2019,11,03,12,40,304,2.4,3.1,1016.8,12.0,0.75
2019,11,03,15,40,301,0.9,1.3,1017.3,11.8,0.78
2019,11,03,18,40,275,1.7,2.0,1017.4,12.0,0.77
2019,11,03,21,40,302,3.6,4.3,1015.6,12.5,0.70
2019,11,04,00,40,308,6.1,7.7,1014.9,12.5,0.69
2019,11,04,03,40,299,4.4,5.7,1015.0,12.3,0.70
2019,11,04,06,40,302,4.2,5.5,1015.9,12.1,0.72
2019,11,04,09,40,317,3.3,4.9,1015.7,12.6,0.75
2019,11,04,12,40,302,3.1,5.0,1015.7,12.6,0.94
2019,11,04,15,40,336,1.8,3.5,1016.7,12.5,0.96
2019,11,04,18,40,308,1.9,2.9,1017.4,12.6,0.90
2019,11,04,21,40,314,4.6,6.3,1015.9,12.7,0.84
2019,11,05,00,40,304,5.9,7.2,1015.6,12.4,0.92
2019,11,05,03,40,323,4.7,5.9,1016.5,12.2,0.95
2019,11,05,06,40,322,4.3,5.4,1017.3,12.5,0.70
2019,11,05,09,40,328,3.5,5.1,1017.3,12.7,0.79
2019,11,05,12,40,302,2.8,4.8,1018.0,12.6,0.76
2019,11,05,15,40,318,2.6,4.4,1018.8,12.8,0.80
2019,11,05,18,40,312,3.8,5.1,1019.5,12.9,0.83
2019,11,05,21,40,308,6.2,7.4,1017.6,13.0,0.81
2019,11,06,00,40,316,5.9,7.5,1016.7,12.8,0.89
2019,11,06,03,40,321,7.8,9.6,1017.4,12.5,0.94
2019,11,06,06,40,319,5.1,6.8,1018.0,12.5,0.92
2019,11,06,09,40,311,5.0,7.2,1017.7,12.6,0.80
2019,11,06,12,40,309,4.1,5.8,1017.4,12.6,0.83
2019,11,06,15,40,314,3.6,5.3,1017.9,12.5,0.86
2019,11,06,19,40,310,3.0,4.2,1018.2,12.6,0.81
2019,11,06,22,40,313,5.1,6.3,1016.5,12.7,0.79
2019,11,07,01,40,314,6.5,8.6,1016.8,12.6,0.86
2019,11,07,04,40,321,4.7,6.4,1017.4,12.5,0.86
2019,11,07,07,40,315,1.9,2.9,1017.7,12.6,0.93
2019,11,07,10,40,7,1.2,2.3,1018.0,12.6,0.94
2019,11,07,13,40,344,0.9,2.2,1019.0,12.5,0.89
2019,11,07,16,40,114,1.1,2.2,1020.7,12.5,1.18
2019,11,07,19,40,148,2.2,3.4,1021.0,12.5,1.17
2019,11,07,22,40,205,3.5,4.7,1020.7,12.6,1.11
2019,11,08,01,40,190,1.9,2.7,1021.1,12.6,1.14
2019,11,08,04,40,317,0.3,1.3,1021.9,12.6,1.08
2019,11,08,07,40,67,0.8,2.0,1022.0,12.6,0.98
2019,11,08,10,40,298,1.4,2.5,1022.4,12.6,1.07
2019,11,08,13,40,4,1.4,2.7,1022.7,12.5,0.88
2019,11,08,16,40,24,1.9,3.2,1023.6,12.5,0.90
2019,11,08,19,40,321,4.3,5.6,1023.8,12.7,0.86
2019,11,08,22,40,321,6.1,7.4,1022.7,12.8,0.92
2019,11,09,01,40,322,6.1,7.8,1022.3,12.6,0.96
2019,11,09,04,40,316,5.9,7.2,1022.7,12.6,0.87
2019,11,09,07,40,323,6.6,8.9,1022.8,12.6,0.94
2019,11,09,10,40,319,6.1,7.6,1022.0,12.5,0.92
2019,11,09,13,40,357,2.6,4.1,1021.6,12.4,0.85
2019,11,09,16,40,319,5.4,6.9,1022.3,12.4,0.91
2019,11,09,19,40,319,6.5,8.1,1021.9,12.5,0.93
2019,11,09,22,40,313,8.1,10.0,1020.0,12.6,1.00
2019,11,10,01,40,314,8.6,10.8,1019.5,12.6,1.19
2019,11,10,04,40,315,7.2,9.4,1019.7,12.4,1.20
2019,11,10,07,40,315,6.5,8.0,1020.1,12.4,1.28
2019,11,10,10,40,310,2.9,4.2,1019.3,12.4,1.18
2019,11,10,13,40,319,1.9,3.3,1019.3,12.3,1.23
2019,11,10,16,40,129,0.0,0.6,1020.1,12.4,1.16
2019,11,10,19,40,241,0.9,2.3,1019.1,12.5,1.03
2019,11,10,22,40,306,4.3,5.7,1017.4,12.6,1.19
2019,11,11,01,40,322,6.1,7.5,1017.0,12.5,1.38
2019,11,11,04,40,302,4.0,5.1,1017.1,12.5,1.31
2019,11,11,07,40,233,0.5,1.5,1017.2,12.4,1.50
2019,11,11,10,40,121,3.5,5.1,1016.7,12.4,1.62
2019,11,11,13,40,349,1.1,1.9,1017.3,12.4,1.60
2019,11,11,16,40,299,2.2,3.2,1018.7,12.3,1.33
2019,11,11,19,40,309,1.9,2.9,1018.6,12.7,1.45
2019,11,11,22,40,305,5.2,6.7,1017.6,12.8,1.34
2019,11,12,01,40,313,4.0,4.9,1017.6,12.7,1.36
2019,11,12,04,40,313,5.2,6.7,1018.2,12.8,1.30
2019,11,12,07,40,313,6.1,7.9,1018.9,12.8,1.36
2019,11,12,10,40,305,1.2,2.7,1018.3,12.7,1.21
2019,11,12,13,40,340,1.4,2.1,1018.4,12.7,1.19
2019,11,12,16,40,330,2.9,4.0,1019.6,12.6,1.17
2019,11,12,19,40,296,1.8,2.9,1019.4,12.7,1.18
2019,11,12,22,40,303,2.3,3.2,1017.8,12.9,1.15
2019,11,13,01,40,303,4.4,5.3,1017.1,12.7,1.19
2019,11,13,05,40,299,3.0,4.3,1017.8,12.7,1.15
2019,11,13,08,40,319,1.4,2.5,1017.0,12.7,1.41
2019,11,13,11,40,176,0.7,1.7,1016.5,12.7,1.46
2019,11,13,14,40,209,1.4,2.7,1016.8,12.6,1.51
2019,11,13,17,40,179,1.8,3.0,1017.4,12.6,1.90
2019,11,13,20,40,141,2.0,3.4,1016.2,12.8,1.70
2019,11,13,23,40,92,0.6,1.6,1016.3,12.8,1.45
2019,11,14,02,40,146,3.3,5.0,1016.1,12.7,1.49
2019,11,14,05,40,169,3.1,4.2,1017.1,12.7,1.33
2019,11,14,08,40,170,2.1,2.8,1017.2,12.7,1.55
2019,11,14,11,40,153,2.3,3.0,1017.6,12.7,1.25
2019,11,14,14,40,150,3.8,5.1,1017.7,12.7,1.32
2019,11,14,17,40,148,5.6,7.0,1018.7,12.7,1.34
2019,11,14,20,40,271,2.4,3.3,1019.8,12.7,1.19
2019,11,14,23,40,64,1.6,2.2,1019.5,12.9,1.11
2019,11,15,02,40,169,1.2,1.8,1020.9,12.9,1.00
2019,11,15,05,40,188,2.0,2.8,1021.5,12.8,1.06
2019,11,15,08,40,207,1.4,1.9,1022.0,12.8,1.25
2019,11,15,11,40,84,1.3,2.2,1022.3,12.7,1.59
2019,11,15,14,40,104,2.4,3.3,1022.6,12.7,1.84
2019,11,15,17,40,157,1.1,2.2,1024.3,12.8,1.94
2019,11,15,20,40,12,0.1,1.2,1022.9,12.9,2.45
2019,11,15,23,40,295,3.3,4.4,1022.3,13.0,1.97
2019,11,16,02,40,321,7.5,9.6,1022.3,12.8,2.14
2019,11,16,05,40,326,7.5,9.2,1022.1,12.8,2.34
2019,11,16,08,40,321,6.1,7.6,1021.6,12.8,2.71
2019,11,16,11,40,341,3.5,5.2,1021.2,12.8,2.13
2019,11,16,14,40,349,2.2,3.7,1021.7,12.8,2.41
2019,11,16,17,40,352,1.8,2.9,1022.3,12.8,2.69
2019,11,16,20,40,313,2.9,4.6,1020.7,13.0,2.37
2019,11,16,23,40,321,6.5,8.2,1019.7,12.8,1.95
2019,11,17,02,40,317,7.9,9.6,1020.1,12.8,2.04
2019,11,17,05,40,321,3.2,4.8,1020.5,12.8,2.15
2019,11,17,08,40,335,1.5,2.5,1020.0,12.7,1.96
2019,11,17,11,40,76,0.8,2.2,1019.5,12.7,2.11
2019,11,17,14,40,80,0.8,2.8,1019.7,12.7,1.91
2019,11,17,17,40,318,3.9,5.5,1021.0,12.6,1.59
2019,11,17,20,40,303,5.2,6.6,1019.0,13.0,1.62
2019,11,17,23,40,314,5.2,6.5,1017.3,13.1,1.52
2019,11,18,02,40,304,2.0,2.9,1016.8,12.9,1.39
2019,11,18,05,40,318,3.2,4.1,1016.7,12.8,1.45
2019,11,18,08,40,284,1.4,2.1,1016.6,12.8,1.40
2019,11,18,11,40,344,2.2,3.2,1015.8,12.8,1.46
2019,11,18,14,40,281,2.7,3.6,1015.6,12.7,1.42
2019,11,18,17,40,316,2.9,3.7,1015.9,12.8,1.36
2019,11,18,20,40,320,5.9,7.2,1013.9,12.9,1.42
2019,11,18,23,40,301,5.5,6.8,1012.0,12.9,1.52
2019,11,19,02,40,315,8.9,11.0,1012.0,12.8,1.73
2019,11,19,05,40,321,7.9,10.5,1011.7,12.8,2.06
2019,11,19,08,40,316,10.8,13.2,1011.0,12.8,2.12
2019,11,19,11,40,316,12.2,15.6,1010.3,12.7,2.21
2019,11,19,14,40,306,12.1,15.4,1010.3,12.6,2.36
2019,11,19,17,40,307,10.6,13.2,1010.8,12.5,2.18
2019,11,19,20,40,300,9.7,12.0,1008.7,12.7,2.28
2019,11,19,23,40,306,13.2,16.3,1006.8,12.6,2.57
2019,11,20,02,40,317,13.9,17.8,1004.3,12.5,3.18
2019,11,20,05,40,320,14.1,17.9,1002.8,12.4,4.03
2019,11,20,08,40,327,11.0,14.4,1002.1,12.3,3.48
2019,11,20,11,40,322,10.1,12.8,1001.7,12.3,3.70
2019,11,20,14,40,311,7.6,10.1,1002.1,12.3,3.21
2019,11,20,17,40,313,7.5,9.6,1002.2,12.3,3.21
2019,11,20,20,40,307,8.5,10.6,1000.7,12.3,3.32
2019,11,20,23,40,315,8.0,10.4,1000.3,12.2,3.24
2019,11,21,02,40,338,6.2,8.0,1001.8,12.1,3.16
2019,11,21,05,40,282,5.0,7.4,1004.0,12.1,2.71
2019,11,21,08,40,311,3.3,5.4,1005.8,12.1,2.63
2019,11,21,11,40,94,3.3,5.6,1008.0,12.1,2.33
2019,11,21,14,40,103,4.4,6.3,1009.8,12.1,2.37
2019,11,21,17,40,112,3.5,5.7,1011.9,12.2,2.38
2019,11,21,20,40,166,2.6,3.8,1012.5,12.3,2.11
2019,11,21,23,40,159,3.2,4.6,1013.2,12.5,1.66
2019,11,22,02,40,141,2.9,3.8,1015.2,12.4,1.61
2019,11,22,05,40,143,3.8,5.0,1017.2,12.3,1.45
2019,11,22,08,40,162,2.2,3.0,1019.2,12.3,1.43
2019,11,22,11,40,141,1.1,1.9,1019.9,12.2,1.36
2019,11,22,14,40,86,2.9,3.9,1020.9,12.2,1.41
2019,11,22,17,40,89,3.4,4.7,1022.8,12.2,1.55
2019,11,22,20,40,77,1.2,2.1,1022.4,12.4,1.46
2019,11,22,23,40,316,3.3,4.3,1022.0,12.7,1.66
2019,11,23,02,40,328,4.2,5.4,1022.3,12.2,2.20
2019,11,23,05,40,327,4.4,5.6,1023.0,12.1,2.08
2019,11,23,08,40,350,2.0,2.7,1022.9,12.2,2.56
2019,11,23,11,40,73,2.1,3.5,1022.9,12.2,2.19
2019,11,23,14,40,72,3.4,5.4,1023.7,12.1,2.52
2019,11,23,17,40,257,0.6,1.7,1025.4,12.2,2.12
2019,11,23,20,40,320,1.6,2.5,1023.5,12.5,2.21
2019,11,23,23,40,313,2.9,4.8,1022.2,12.6,2.35
2019,11,24,02,40,327,4.8,5.9,1022.3,12.5,1.96
2019,11,24,05,40,300,4.7,6.0,1022.6,12.4,2.06
2019,11,24,08,40,329,5.2,6.5,1022.7,12.3,2.09
2019,11,24,11,40,319,2.3,3.2,1022.2,12.2,1.88
2019,11,24,14,40,349,1.9,2.5,1022.5,12.3,1.61
2019,11,24,17,40,318,2.8,3.9,1023.5,12.6,2.02
2019,11,24,20,40,314,3.7,5.3,1021.9,12.7,2.37
2019,11,24,23,40,290,4.5,6.3,1019.9,12.6,2.46
2019,11,25,02,40,301,5.7,7.0,1019.6,12.5,2.27
2019,11,25,05,40,315,8.2,10.6,1019.9,12.4,2.51
2019,11,25,08,40,326,8.3,11.3,1019.0,12.5,2.66
2019,11,25,11,40,317,12.4,16.4,1018.5,12.5,2.91
2019,11,25,14,40,306,13.4,17.3,1019.3,12.2,3.62
2019,11,25,17,40,313,11.6,14.5,1021.0,12.0,3.59
2019,11,25,20,40,315,11.9,16.0,1020.1,12.0,3.17
2019,11,25,23,40,321,13.2,16.9,1018.9,12.1,3.01
2019,11,26,02,40,322,13.7,17.1,1019.5,12.0,3.59
2019,11,26,05,40,321,11.4,14.0,1020.2,11.9,3.30
2019,11,26,08,40,324,10.6,13.6,1020.1,11.9,3.16
2019,11,26,11,40,330,9.0,11.2,1019.0,11.9,2.76
2019,11,26,14,40,334,5.9,7.2,1018.2,11.9,2.41
2019,11,26,17,40,298,4.5,6.0,1016.8,11.8,2.47
2019,11,26,20,40,138,0.6,1.8,1013.0,11.9,2.15
2019,11,26,23,40,171,9.6,12.5,1007.0,11.9,1.99
2019,11,27,02,40,299,12.8,16.9,1002.6,11.9,2.68
2019,11,27,05,40,270,10.0,13.1,1001.3,11.8,3.09
2019,11,27,08,40,315,9.4,12.3,1001.4,11.8,3.91
2019,11,27,11,40,283,9.5,12.4,1000.4,11.8,5.24
2019,11,27,14,40,318,9.0,11.8,1000.9,11.8,5.25
2019,11,27,17,40,293,10.6,14.7,1001.8,11.8,4.34
2019,11,27,20,40,269,3.7,6.2,1000.8,11.8,3.77
2019,11,27,23,40,272,3.8,6.3,1000.4,11.8,3.50
2019,11,28,02,40,240,3.2,5.1,1000.5,11.7,3.32
2019,11,28,05,40,124,1.7,4.0,1001.4,11.7,2.94
2019,11,28,08,40,107,5.0,8.4,1001.6,11.7,3.10
2019,11,28,11,40,92,5.6,7.9,1002.1,11.8,2.53
2019,11,28,14,40,82,5.2,7.5,1002.9,11.7,2.31
2019,11,28,17,40,62,5.0,8.5,1003.7,11.7,2.31
2019,11,28,20,40,65,5.1,7.0,1003.0,11.6,2.14
2019,11,28,23,40,300,3.0,4.3,1003.0,11.7,2.42
2019,11,29,02,40,327,7.1,8.7,1003.7,11.7,2.28
2019,11,29,05,40,315,6.4,8.1,1004.6,11.7,2.06
2019,11,29,08,40,310,6.1,7.9,1005.0,11.6,1.79
2019,11,29,11,40,300,5.8,7.7,1006.2,11.5,1.59
2019,11,29,14,40,301,6.1,7.8,1007.7,11.5,1.58
2019,11,29,17,40,27,1.4,2.4,1010.1,11.5,1.50
2019,11,29,20,40,226,2.6,3.7,1011.0,11.6,1.28
2019,11,29,23,40,136,0.9,2.2,1012.6,11.6,1.37
2019,11,30,02,40,194,1.9,3.0,1014.6,11.6,1.25
2019,11,30,05,40,145,2.4,3.3,1016.2,11.5,1.11
2019,11,30,08,40,131,6.3,7.7,1015.9,11.6,1.23
2019,11,30,11,40,129,7.9,10.1,1015.7,11.6,1.11
2019,11,30,15,40,107,8.5,10.4,1015.3,11.7,1.19
2019,11,30,18,40,121,10.9,13.4,1014.7,11.7,1.63
2019,11,30,22,40,103,11.4,14.5,1011.8,11.7,2.25
2019,12,01,01,40,137,14.9,18.8,1010.6,11.7,3.11
2019,12,01,04,40,147,15.6,19.5,1010.3,11.7,4.59
2019,12,01,07,40,153,15.6,20.6,1010.0,11.7,4.72
2019,12,01,10,40,157,15.2,20.1,1010.1,11.7,4.44
2019,12,01,13,40,164,14.6,19.5,1011.0,11.7,4.52
2019,12,01,16,40,160,14.0,18.1,1011.8,11.9,4.46
2019,12,01,19,40,162,13.6,17.4,1012.5,11.9,3.94
2019,12,01,22,40,155,13.9,18.8,1010.9,11.7,4.17
2019,12,02,01,40,156,14.0,17.9,1011.2,11.7,4.91
2019,12,02,04,40,156,14.6,18.8,1013.1,11.8,4.29
2019,12,02,07,40,153,11.8,16.6,1014.0,12.0,3.85
2019,12,02,10,40,147,11.9,15.7,1013.9,12.2,3.56
2019,12,02,13,40,151,12.3,16.1,1014.3,12.2,3.34
2019,12,02,16,40,143,9.8,12.9,1016.3,12.3,3.05
2019,12,02,19,40,92,7.3,9.7,1017.5,12.3,3.17
2019,12,02,23,40,83,7.3,9.8,1016.9,12.4,2.42
2019,12,03,02,40,107,6.4,8.3,1019.0,12.4,2.29
2019,12,03,05,40,90,5.3,6.9,1020.6,12.4,1.90
2019,12,03,08,40,78,5.0,6.7,1020.3,12.4,1.88
2019,12,03,11,40,81,5.9,8.2,1020.2,12.5,1.95
2019,12,03,14,40,93,7.0,9.2,1019.7,12.5,1.75
2019,12,03,17,40,98,7.1,9.1,1020.0,12.5,1.65
2019,12,03,20,40,91,5.4,6.9,1017.4,12.6,1.47
2019,12,04,00,40,85,4.4,5.4,1014.7,12.6,1.25
2019,12,04,03,40,26,3.0,4.6,1013.3,12.5,1.18
2019,12,04,06,40,87,7.4,8.7,1012.7,12.5,1.30
2019,12,04,09,40,123,3.1,3.9,1012.3,12.5,1.11
2019,12,04,12,40,215,0.4,1.5,1010.8,12.5,1.20
2019,12,04,15,40,62,6.5,8.1,1010.5,12.6,1.18
2019,12,04,18,40,74,7.3,9.3,1011.7,12.5,1.13
2019,12,04,22,40,74,6.1,7.9,1010.0,12.5,1.39
2019,12,05,01,40,65,3.5,4.7,1012.1,12.7,1.43
2019,12,05,04,40,83,4.8,6.3,1013.9,12.6,1.65
2019,12,05,07,40,86,5.9,7.7,1015.4,12.5,1.52
2019,12,05,10,40,93,4.8,6.1,1015.7,12.5,1.43
2019,12,05,13,40,98,4.7,6.0,1016.7,12.5,1.31
2019,12,05,17,40,90,6.4,7.8,1018.8,12.4,1.44
2019,12,05,20,40,107,5.2,7.4,1018.0,12.4,1.37
2019,12,05,23,40,133,4.8,6.3,1017.3,12.3,1.53
2019,12,06,02,40,138,5.1,6.8,1017.5,12.3,1.35
2019,12,06,05,40,131,8.2,10.3,1016.9,12.4,1.31
2019,12,06,08,40,142,6.9,9.4,1017.2,12.3,1.34
2019,12,06,11,40,143,8.8,10.8,1016.8,12.3,1.47
2019,12,06,14,40,139,8.8,11.1,1016.2,12.4,1.60
2019,12,06,17,40,135,8.3,10.0,1016.6,12.4,1.88
