Year,Month,Day,latitude,longitude,Nationality,ShipName,ShipType,VoyageFrom,VoyageTo
1762,1,25,26.85,-43.63,BRITISH,ARUNDEL,6TH RATE,TORBAY,HAMPTON ROAD
1762,1,26,26.8,-45.17,BRITISH,ARUNDEL,6TH RATE,TORBAY,HAMPTON ROAD
1762,1,27,26.83,-45.97,BRITISH,ARUNDEL,6TH RATE,TORBAY,HAMPTON ROAD
1762,1,28,26.97,-47,BRITISH,ARUNDEL,6TH RATE,TORBAY,HAMPTON ROAD
1762,1,29,27.08,-47.3,BRITISH,ARUNDEL,6TH RATE,TORBAY,HAMPTON ROAD
1762,1,30,27.08,-48.15,BRITISH,ARUNDEL,6TH RATE,TORBAY,HAMPTON ROAD
1762,1,31,27.2,-49.32,BRITISH,ARUNDEL,6TH RATE,TORBAY,HAMPTON ROAD
1762,2,1,27.28,-50.02,BRITISH,ARUNDEL,6TH RATE,TORBAY,HAMPTON ROAD
1762,2,2,27.28,-50.35,BRITISH,ARUNDEL,6TH RATE,TORBAY,HAMPTON ROAD
1762,2,3,28.65,-51.93,BRITISH,ARUNDEL,6TH RATE,TORBAY,HAMPTON ROAD
1762,2,4,27.3,-53.27,BRITISH,ARUNDEL,6TH RATE,TORBAY,HAMPTON ROAD
1762,2,5,27.07,-55.2,BRITISH,ARUNDEL,6TH RATE,TORBAY,HAMPTON ROAD
1762,2,6,26.85,-56.43,BRITISH,ARUNDEL,6TH RATE,TORBAY,HAMPTON ROAD
1762,2,7,26.48,-56.9,BRITISH,ARUNDEL,6TH RATE,TORBAY,HAMPTON ROAD
1762,2,8,27.08,-57.5,BRITISH,ARUNDEL,6TH RATE,TORBAY,HAMPTON ROAD
1762,2,9,28.4,-58.63,BRITISH,ARUNDEL,6TH RATE,TORBAY,HAMPTON ROAD
1762,2,10,27.78,-60,BRITISH,ARUNDEL,6TH RATE,TORBAY,HAMPTON ROAD
1762,2,11,27.92,-60.68,BRITISH,ARUNDEL,6TH RATE,TORBAY,HAMPTON ROAD
1762,2,12,30.05,-62.72,BRITISH,ARUNDEL,6TH RATE,TORBAY,HAMPTON ROAD
1762,2,13,31.15,-62.05,BRITISH,ARUNDEL,6TH RATE,TORBAY,HAMPTON ROAD
1762,2,14,32.08,-61.62,BRITISH,ARUNDEL,6TH RATE,TORBAY,HAMPTON ROAD
1762,2,15,32.92,-61.62,BRITISH,ARUNDEL,6TH RATE,TORBAY,HAMPTON ROAD
1762,2,16,33.08,-61.62,BRITISH,ARUNDEL,6TH RATE,TORBAY,HAMPTON ROAD
1762,2,17,31.42,-62.02,BRITISH,ARUNDEL,6TH RATE,TORBAY,HAMPTON ROAD
1762,2,18,31.25,-63.75,BRITISH,ARUNDEL,6TH RATE,TORBAY,HAMPTON ROAD
1762,2,19,31.22,-64.22,BRITISH,ARUNDEL,6TH RATE,TORBAY,HAMPTON ROAD
1762,2,20,30.77,-64.8,BRITISH,ARUNDEL,6TH RATE,TORBAY,HAMPTON ROAD
1762,2,21,31,-65.62,BRITISH,ARUNDEL,6TH RATE,TORBAY,HAMPTON ROAD
1762,2,22,32.2,-66.32,BRITISH,ARUNDEL,6TH RATE,TORBAY,HAMPTON ROAD
1762,2,23,32.18,-66.75,BRITISH,ARUNDEL,6TH RATE,TORBAY,HAMPTON ROAD
1762,2,24,33.58,-68.45,BRITISH,ARUNDEL,6TH RATE,TORBAY,HAMPTON ROAD
1762,2,25,35.43,-68.63,BRITISH,ARUNDEL,6TH RATE,TORBAY,HAMPTON ROAD
1762,2,26,36.27,-67.47,BRITISH,ARUNDEL,6TH RATE,TORBAY,HAMPTON ROAD
1762,2,27,36.6,-66.72,BRITISH,ARUNDEL,6TH RATE,TORBAY,HAMPTON ROAD
1762,2,28,35.53,-66.2,BRITISH,ARUNDEL,6TH RATE,TORBAY,HAMPTON ROAD
1762,3,1,34.77,-65.95,BRITISH,ARUNDEL,6TH RATE,TORBAY,HAMPTON ROAD
1762,3,2,34.83,-66.85,BRITISH,ARUNDEL,6TH RATE,TORBAY,HAMPTON ROAD
1762,3,3,34.9,-67.68,BRITISH,ARUNDEL,6TH RATE,TORBAY,HAMPTON ROAD
1762,3,4,34.85,-68.25,BRITISH,ARUNDEL,6TH RATE,TORBAY,HAMPTON ROAD
1762,3,5,35.1,-69.48,BRITISH,ARUNDEL,6TH RATE,TORBAY,HAMPTON ROAD
1762,3,6,35.05,-70.1,BRITISH,ARUNDEL,6TH RATE,TORBAY,HAMPTON ROAD
1762,3,7,36.43,-70.52,BRITISH,ARUNDEL,6TH RATE,TORBAY,HAMPTON ROAD
1762,3,8,36.5,-71.7,BRITISH,ARUNDEL,6TH RATE,TORBAY,HAMPTON ROAD
1762,3,9,36.65,-72.25,BRITISH,ARUNDEL,6TH RATE,TORBAY,HAMPTON ROAD
1762,3,10,36.83,-73.17,BRITISH,ARUNDEL,6TH RATE,TORBAY,HAMPTON ROAD
1762,3,11,37.7,-73.52,BRITISH,ARUNDEL,6TH RATE,TORBAY,HAMPTON ROAD
1762,3,12,38.03,-74.98,BRITISH,ARUNDEL,6TH RATE,TORBAY,HAMPTON ROAD
1785,3,11,48.9,-5.43,BRITISH,ASIA,,SPITHEAD,SUMATRA
1785,3,12,46.87,-8.83,BRITISH,ASIA,,SPITHEAD,SUMATRA
1785,3,13,44.65,-11.7,BRITISH,ASIA,,SPITHEAD,SUMATRA
1785,3,14,44.52,-13.73,BRITISH,ASIA,,SPITHEAD,SUMATRA
1785,3,15,40.18,-14.9,BRITISH,ASIA,,SPITHEAD,SUMATRA
1785,3,16,38.23,-15.88,BRITISH,ASIA,,SPITHEAD,SUMATRA
1785,3,17,36.16,-17.25,BRITISH,ASIA,,SPITHEAD,SUMATRA
1785,3,18,34.09,-17.67,BRITISH,ASIA,,SPITHEAD,SUMATRA
1785,3,19,32.02,-19.5,BRITISH,ASIA,,SPITHEAD,SUMATRA
1785,3,20,30.07,-19.17,BRITISH,ASIA,,SPITHEAD,SUMATRA
1785,3,21,28.08,-19.7,BRITISH,ASIA,,SPITHEAD,SUMATRA
1785,3,22,25.47,-20.75,BRITISH,ASIA,,SPITHEAD,SUMATRA
1785,3,23,23.68,-21.78,BRITISH,ASIA,,SPITHEAD,SUMATRA
1785,3,24,21.8,-22.87,BRITISH,ASIA,,SPITHEAD,SUMATRA
1785,3,25,19.6,-23.7,BRITISH,ASIA,,SPITHEAD,SUMATRA
1785,3,26,17.78,-24.4,BRITISH,ASIA,,SPITHEAD,SUMATRA
1785,3,27,16.53,-24.88,BRITISH,ASIA,,SPITHEAD,SUMATRA
1785,3,28,14.33,-24.4,BRITISH,ASIA,,SPITHEAD,SUMATRA
1785,3,29,12.8,-23.92,BRITISH,ASIA,,SPITHEAD,SUMATRA
1785,3,30,11.02,-22.99,BRITISH,ASIA,,SPITHEAD,SUMATRA
1785,3,31,9.73,-22.07,BRITISH,ASIA,,SPITHEAD,SUMATRA
1785,4,1,8.65,-21.44,BRITISH,ASIA,,SPITHEAD,SUMATRA
1785,4,2,7.53,-20.82,BRITISH,ASIA,,SPITHEAD,SUMATRA
1785,4,3,6.68,-20.37,BRITISH,ASIA,,SPITHEAD,SUMATRA
1785,4,4,5.9,-19.83,BRITISH,ASIA,,SPITHEAD,SUMATRA
1785,4,5,4.78,-18.9,BRITISH,ASIA,,SPITHEAD,SUMATRA
1785,4,6,3.83,-18.52,BRITISH,ASIA,,SPITHEAD,SUMATRA
1785,4,7,3.53,-18.38,BRITISH,ASIA,,SPITHEAD,SUMATRA
1785,4,8,2.93,-18.08,BRITISH,ASIA,,SPITHEAD,SUMATRA
1785,4,9,2.13,-17.62,BRITISH,ASIA,,SPITHEAD,SUMATRA
1785,4,10,1.6,-16.77,BRITISH,ASIA,,SPITHEAD,SUMATRA
1785,4,11,0.92,-16.52,BRITISH,ASIA,,SPITHEAD,SUMATRA
1785,4,12,0.63,-16.42,BRITISH,ASIA,,SPITHEAD,SUMATRA
1785,4,13,0.22,-16.47,BRITISH,ASIA,,SPITHEAD,SUMATRA
1785,4,14,-1.18,-16.82,BRITISH,ASIA,,SPITHEAD,SUMATRA
1785,4,15,-2.8,-16.92,BRITISH,ASIA,,SPITHEAD,SUMATRA
1785,4,16,-4.6,-18.3,BRITISH,ASIA,,SPITHEAD,SUMATRA
1785,4,17,-6.92,-19.05,BRITISH,ASIA,,SPITHEAD,SUMATRA
1785,4,18,-8.88,-20.57,BRITISH,ASIA,,SPITHEAD,SUMATRA
1785,4,19,-10.57,-22.25,BRITISH,ASIA,,SPITHEAD,SUMATRA
1785,4,20,-12.53,-23.03,BRITISH,ASIA,,SPITHEAD,SUMATRA
1785,4,21,-14.55,-23.9,BRITISH,ASIA,,SPITHEAD,SUMATRA
1785,4,22,-16.8,-23.7,BRITISH,ASIA,,SPITHEAD,SUMATRA
1785,4,23,-18.83,-24.5,BRITISH,ASIA,,SPITHEAD,SUMATRA
1785,4,24,-20.45,-26.57,BRITISH,ASIA,,SPITHEAD,SUMATRA
1785,4,25,-20.6,-27.12,BRITISH,ASIA,,SPITHEAD,SUMATRA
1785,4,26,-22.57,-27.67,BRITISH,ASIA,,SPITHEAD,SUMATRA
1785,4,27,-24.45,-28.75,BRITISH,ASIA,,SPITHEAD,SUMATRA
1785,4,28,-25.73,-28.23,BRITISH,ASIA,,SPITHEAD,SUMATRA
1785,4,29,-27.23,-26.65,BRITISH,ASIA,,SPITHEAD,SUMATRA
1785,4,30,-28.08,-24.88,BRITISH,ASIA,,SPITHEAD,SUMATRA
1785,5,1,-28.25,-24.82,BRITISH,ASIA,,SPITHEAD,SUMATRA
1785,5,2,-28.67,-24.05,BRITISH,ASIA,,SPITHEAD,SUMATRA
1785,5,3,-28.75,-23.85,BRITISH,ASIA,,SPITHEAD,SUMATRA
1785,5,4,-28.23,-22.02,BRITISH,ASIA,,SPITHEAD,SUMATRA
1785,5,5,-28.07,-20.55,BRITISH,ASIA,,SPITHEAD,SUMATRA
1785,5,6,-28.87,-21.3,BRITISH,ASIA,,SPITHEAD,SUMATRA
1785,5,7,-29.15,-20.7,BRITISH,ASIA,,SPITHEAD,SUMATRA
1785,5,8,-30.65,-19,BRITISH,ASIA,,SPITHEAD,SUMATRA
1785,5,9,-31.67,-17.02,BRITISH,ASIA,,SPITHEAD,SUMATRA
1785,5,10,-31.5,-15.58,BRITISH,ASIA,,SPITHEAD,SUMATRA
1785,5,11,-32.65,-15.95,BRITISH,ASIA,,SPITHEAD,SUMATRA
1785,5,12,-33.92,-14.33,BRITISH,ASIA,,SPITHEAD,SUMATRA
1785,5,13,-34.88,-11.42,BRITISH,ASIA,,SPITHEAD,SUMATRA
1785,5,14,-35.65,-8.02,BRITISH,ASIA,,SPITHEAD,SUMATRA
1785,5,15,-36,-4.57,BRITISH,ASIA,,SPITHEAD,SUMATRA
1785,5,16,-35.95,-1.5,BRITISH,ASIA,,SPITHEAD,SUMATRA
1785,5,17,-35.95,1.48,BRITISH,ASIA,,SPITHEAD,SUMATRA
1785,5,18,-35.53,4.93,BRITISH,ASIA,,SPITHEAD,SUMATRA
1785,5,19,-34.75,8.32,BRITISH,ASIA,,SPITHEAD,SUMATRA
1785,5,20,-34.37,13.58,BRITISH,ASIA,,SPITHEAD,SUMATRA
1785,5,21,-34.37,15.95,BRITISH,ASIA,,SPITHEAD,SUMATRA
1785,5,22,-34.47,18.02,BRITISH,ASIA,,SPITHEAD,SUMATRA
1785,5,23,-35.28,18.76,BRITISH,ASIA,,SPITHEAD,SUMATRA
1785,5,24,-35.45,19.5,BRITISH,ASIA,,SPITHEAD,SUMATRA
1785,5,25,-35.53,22.55,BRITISH,ASIA,,SPITHEAD,SUMATRA
1785,5,26,-36.1,25.68,BRITISH,ASIA,,SPITHEAD,SUMATRA
1785,5,27,-35.45,28.9,BRITISH,ASIA,,SPITHEAD,SUMATRA
1785,5,28,-35.4,32.08,BRITISH,ASIA,,SPITHEAD,SUMATRA
1785,5,29,-35.57,35.48,BRITISH,ASIA,,SPITHEAD,SUMATRA
1785,5,30,-35.82,39.07,BRITISH,ASIA,,SPITHEAD,SUMATRA
1785,5,31,-36.08,41.55,BRITISH,ASIA,,SPITHEAD,SUMATRA
1785,6,1,-36.27,44.62,BRITISH,ASIA,,SPITHEAD,SUMATRA
1785,6,2,-36.17,47.08,BRITISH,ASIA,,SPITHEAD,SUMATRA
1785,6,3,-36.47,49.67,BRITISH,ASIA,,SPITHEAD,SUMATRA
1785,6,4,-36.3,53.93,BRITISH,ASIA,,SPITHEAD,SUMATRA
1785,6,5,-36.3,58.4,BRITISH,ASIA,,SPITHEAD,SUMATRA
1785,6,6,-35.82,61.1,BRITISH,ASIA,,SPITHEAD,SUMATRA
1785,6,7,-35.58,63.52,BRITISH,ASIA,,SPITHEAD,SUMATRA
1785,6,8,-34.72,65.52,BRITISH,ASIA,,SPITHEAD,SUMATRA
1785,6,9,-36.52,65.93,BRITISH,ASIA,,SPITHEAD,SUMATRA
1785,6,10,-36.23,69.22,BRITISH,ASIA,,SPITHEAD,SUMATRA
1785,6,11,-35.73,72.33,BRITISH,ASIA,,SPITHEAD,SUMATRA
1785,6,12,-35.63,76.03,BRITISH,ASIA,,SPITHEAD,SUMATRA
1785,6,13,-35.17,80.3,BRITISH,ASIA,,SPITHEAD,SUMATRA
1785,6,14,-34.3,83.63,BRITISH,ASIA,,SPITHEAD,SUMATRA
1785,6,15,-33.05,87.75,BRITISH,ASIA,,SPITHEAD,SUMATRA
1785,6,16,-31.6,90.53,BRITISH,ASIA,,SPITHEAD,SUMATRA
1785,6,17,-29.53,93.1,BRITISH,ASIA,,SPITHEAD,SUMATRA
1785,6,18,-28.05,94.28,BRITISH,ASIA,,SPITHEAD,SUMATRA
1785,6,19,-26.22,95.33,BRITISH,ASIA,,SPITHEAD,SUMATRA
1785,6,20,-25.25,96.27,BRITISH,ASIA,,SPITHEAD,SUMATRA
1785,6,21,-23.62,96.27,BRITISH,ASIA,,SPITHEAD,SUMATRA
1785,6,22,-23.13,96.67,BRITISH,ASIA,,SPITHEAD,SUMATRA
1785,6,23,-21.33,97.67,BRITISH,ASIA,,SPITHEAD,SUMATRA
1785,6,24,-19.67,98.48,BRITISH,ASIA,,SPITHEAD,SUMATRA
1785,6,25,-17.53,99.63,BRITISH,ASIA,,SPITHEAD,SUMATRA
1785,6,26,-15.2,100.8,BRITISH,ASIA,,SPITHEAD,SUMATRA
1785,6,27,-12.6,102.05,BRITISH,ASIA,,SPITHEAD,SUMATRA
1785,6,28,-10.38,102.7,BRITISH,ASIA,,SPITHEAD,SUMATRA
1785,6,29,-8.18,102.6,BRITISH,ASIA,,SPITHEAD,SUMATRA
1785,6,30,-6.18,103.18,BRITISH,ASIA,,SPITHEAD,SUMATRA
1786,4,7,-6.62,104.32,BRITISH,ASIA,,JAVA,SPITHEAD
1786,4,8,-7.53,103.65,BRITISH,ASIA,,JAVA,SPITHEAD
1786,4,9,-8.48,103.02,BRITISH,ASIA,,JAVA,SPITHEAD
1786,4,10,-9.4,102.63,BRITISH,ASIA,,JAVA,SPITHEAD
1786,4,11,-10.17,101.92,BRITISH,ASIA,,JAVA,SPITHEAD
1786,4,12,-11.58,100.52,BRITISH,ASIA,,JAVA,SPITHEAD
1786,4,13,-13.1,98.93,BRITISH,ASIA,,JAVA,SPITHEAD
1786,4,14,-14.63,96.43,BRITISH,ASIA,,JAVA,SPITHEAD
1786,4,15,-16.02,94.03,BRITISH,ASIA,,JAVA,SPITHEAD
1786,4,16,-16.75,91.33,BRITISH,ASIA,,JAVA,SPITHEAD
1786,4,17,-17.45,88.92,BRITISH,ASIA,,JAVA,SPITHEAD
1786,4,18,-18.18,86.98,BRITISH,ASIA,,JAVA,SPITHEAD
1786,4,19,-18.58,86,BRITISH,ASIA,,JAVA,SPITHEAD
1786,4,20,-19.32,84.13,BRITISH,ASIA,,JAVA,SPITHEAD
1786,4,21,-19.75,81.35,BRITISH,ASIA,,JAVA,SPITHEAD
1786,4,22,-20.12,79.8,BRITISH,ASIA,,JAVA,SPITHEAD
1786,4,23,-20.62,78.02,BRITISH,ASIA,,JAVA,SPITHEAD
1786,4,24,-21.13,74.98,BRITISH,ASIA,,JAVA,SPITHEAD
1786,4,25,-21.87,72.88,BRITISH,ASIA,,JAVA,SPITHEAD
1786,4,26,-22.37,70.42,BRITISH,ASIA,,JAVA,SPITHEAD
1786,4,27,-22.75,68.4,BRITISH,ASIA,,JAVA,SPITHEAD
1786,4,28,-22.63,67.47,BRITISH,ASIA,,JAVA,SPITHEAD
1786,4,29,-22.77,65.48,BRITISH,ASIA,,JAVA,SPITHEAD
1786,4,30,-23.48,63.17,BRITISH,ASIA,,JAVA,SPITHEAD
1786,5,1,-24.23,61.23,BRITISH,ASIA,,JAVA,SPITHEAD
1786,5,2,-25.15,59.52,BRITISH,ASIA,,JAVA,SPITHEAD
1786,5,3,-25.45,58.22,BRITISH,ASIA,,JAVA,SPITHEAD
1786,5,4,-25.67,56.7,BRITISH,ASIA,,JAVA,SPITHEAD
1786,5,5,-26.38,54.93,BRITISH,ASIA,,JAVA,SPITHEAD
1786,5,6,-27.12,52.9,BRITISH,ASIA,,JAVA,SPITHEAD
1786,5,7,-27.27,57.55,BRITISH,ASIA,,JAVA,SPITHEAD
1786,5,8,-26.83,50.57,BRITISH,ASIA,,JAVA,SPITHEAD
1786,5,9,-26.6,50.48,BRITISH,ASIA,,JAVA,SPITHEAD
1786,5,10,-26.83,49.85,BRITISH,ASIA,,JAVA,SPITHEAD
1786,5,11,-28.2,47.47,BRITISH,ASIA,,JAVA,SPITHEAD
1786,5,12,-28.88,45.9,BRITISH,ASIA,,JAVA,SPITHEAD
1786,5,13,-28.88,45.52,BRITISH,ASIA,,JAVA,SPITHEAD
1786,5,14,-27.62,44.28,BRITISH,ASIA,,JAVA,SPITHEAD
1786,5,15,-27.42,42.85,BRITISH,ASIA,,JAVA,SPITHEAD
1786,5,16,-27.83,41.42,BRITISH,ASIA,,JAVA,SPITHEAD
1786,5,17,-28.5,40.03,BRITISH,ASIA,,JAVA,SPITHEAD
1786,5,18,-29.15,38.37,BRITISH,ASIA,,JAVA,SPITHEAD
1786,5,19,-30.38,37.12,BRITISH,ASIA,,JAVA,SPITHEAD
1786,5,20,-30.75,35.47,BRITISH,ASIA,,JAVA,SPITHEAD
1786,5,21,-31.25,33.9,BRITISH,ASIA,,JAVA,SPITHEAD
1786,5,22,-32.52,31.27,BRITISH,ASIA,,JAVA,SPITHEAD
1786,5,23,-33.97,28.78,BRITISH,ASIA,,JAVA,SPITHEAD
1786,5,24,-35.22,27.5,BRITISH,ASIA,,JAVA,SPITHEAD
1786,5,25,-36.22,27.28,BRITISH,ASIA,,JAVA,SPITHEAD
1786,5,26,-36.03,26.85,BRITISH,ASIA,,JAVA,SPITHEAD
1786,5,27,-36.97,26.6,BRITISH,ASIA,,JAVA,SPITHEAD
1786,5,28,-36.05,24.33,BRITISH,ASIA,,JAVA,SPITHEAD
1786,5,29,-35.53,23.87,BRITISH,ASIA,,JAVA,SPITHEAD
1786,5,30,-34.83,23.17,BRITISH,ASIA,,JAVA,SPITHEAD
1786,5,31,-35.85,23.9,BRITISH,ASIA,,JAVA,SPITHEAD
1786,6,1,-35.72,23.8,BRITISH,ASIA,,JAVA,SPITHEAD
1786,6,2,-35.22,23.07,BRITISH,ASIA,,JAVA,SPITHEAD
1786,6,3,-35.32,19.9,BRITISH,ASIA,,JAVA,SPITHEAD
1786,6,4,-34.98,18.12,BRITISH,ASIA,,JAVA,SPITHEAD
1786,6,5,-35.5,17.33,BRITISH,ASIA,,JAVA,SPITHEAD
1786,6,6,-36.18,16.9,BRITISH,ASIA,,JAVA,SPITHEAD
1786,6,7,-36.67,17.83,BRITISH,ASIA,,JAVA,SPITHEAD
1786,6,8,-35.35,18.23,BRITISH,ASIA,,JAVA,SPITHEAD
1786,6,9,-34.72,18.63,BRITISH,ASIA,,JAVA,SPITHEAD
1786,6,10,-34.25,17.73,BRITISH,ASIA,,JAVA,SPITHEAD
1786,6,11,-32.72,16.18,BRITISH,ASIA,,JAVA,SPITHEAD
1786,6,12,-30.9,14.35,BRITISH,ASIA,,JAVA,SPITHEAD
1786,6,13,-29.5,12.38,BRITISH,ASIA,,JAVA,SPITHEAD
1786,6,14,-28.52,10.95,BRITISH,ASIA,,JAVA,SPITHEAD
1786,6,15,-27.82,10.78,BRITISH,ASIA,,JAVA,SPITHEAD
1786,6,16,-26.87,10.35,BRITISH,ASIA,,JAVA,SPITHEAD
1786,6,17,-25.32,8.2,BRITISH,ASIA,,JAVA,SPITHEAD
1786,6,18,-23.77,6.2,BRITISH,ASIA,,JAVA,SPITHEAD
1786,6,19,-22.22,4.1,BRITISH,ASIA,,JAVA,SPITHEAD
1786,6,20,-20.83,2.3,BRITISH,ASIA,,JAVA,SPITHEAD
1786,6,21,-19.02,0.53,BRITISH,ASIA,,JAVA,SPITHEAD
1786,6,22,-17.52,-1.25,BRITISH,ASIA,,JAVA,SPITHEAD
1786,6,23,-15.93,-2.98,BRITISH,ASIA,,JAVA,SPITHEAD
1786,7,12,-14.98,-6.82,BRITISH,ASIA,,JAVA,SPITHEAD
1786,7,13,-14.03,-7.82,BRITISH,ASIA,,JAVA,SPITHEAD
1786,7,14,-12.67,-9.15,BRITISH,ASIA,,JAVA,SPITHEAD
1786,7,15,-10.93,-10.5,BRITISH,ASIA,,JAVA,SPITHEAD
1786,7,16,-11.78,-11.78,BRITISH,ASIA,,JAVA,SPITHEAD
1786,7,17,-7.12,-13.18,BRITISH,ASIA,,JAVA,SPITHEAD
1786,7,18,-5.15,-15.37,BRITISH,ASIA,,JAVA,SPITHEAD
1786,7,19,-3.8,-16.72,BRITISH,ASIA,,JAVA,SPITHEAD
1786,7,20,-2.38,-17.33,BRITISH,ASIA,,JAVA,SPITHEAD
1786,7,21,-0.88,-18.62,BRITISH,ASIA,,JAVA,SPITHEAD
1786,7,22,0.6,-19.12,BRITISH,ASIA,,JAVA,SPITHEAD
1786,7,23,2.12,-19.65,BRITISH,ASIA,,JAVA,SPITHEAD
1786,7,24,3.78,-20.12,BRITISH,ASIA,,JAVA,SPITHEAD
1786,7,25,5.22,-20.55,BRITISH,ASIA,,JAVA,SPITHEAD
1786,7,26,6.9,-21.17,BRITISH,ASIA,,JAVA,SPITHEAD
1786,7,27,9.12,-22.02,BRITISH,ASIA,,JAVA,SPITHEAD
1786,7,28,11.37,-23.2,BRITISH,ASIA,,JAVA,SPITHEAD
1786,7,29,11.83,-22.58,BRITISH,ASIA,,JAVA,SPITHEAD
1786,7,30,11.67,-25.28,BRITISH,ASIA,,JAVA,SPITHEAD
1786,7,31,11.48,-26.55,BRITISH,ASIA,,JAVA,SPITHEAD
1786,8,1,11.78,-27.3,BRITISH,ASIA,,JAVA,SPITHEAD
1786,8,2,12.72,-27.67,BRITISH,ASIA,,JAVA,SPITHEAD
1786,8,3,13.27,-27.77,BRITISH,ASIA,,JAVA,SPITHEAD
1786,8,4,13.3,-27.7,BRITISH,ASIA,,JAVA,SPITHEAD
1786,8,5,13.45,-29.22,BRITISH,ASIA,,JAVA,SPITHEAD
1786,8,6,14.92,-29.77,BRITISH,ASIA,,JAVA,SPITHEAD
1786,8,7,16.07,-30.73,BRITISH,ASIA,,JAVA,SPITHEAD
1786,8,8,17.03,-32.62,BRITISH,ASIA,,JAVA,SPITHEAD
1786,8,9,18.8,-33.78,BRITISH,ASIA,,JAVA,SPITHEAD
1786,8,10,21,-34.45,BRITISH,ASIA,,JAVA,SPITHEAD
1786,8,11,23.23,-35.55,BRITISH,ASIA,,JAVA,SPITHEAD
1786,8,12,25.5,-36.75,BRITISH,ASIA,,JAVA,SPITHEAD
1786,8,13,27.47,-37.32,BRITISH,ASIA,,JAVA,SPITHEAD
1786,8,14,29.2,-37.23,BRITISH,ASIA,,JAVA,SPITHEAD
1786,8,15,30.43,-34.87,BRITISH,ASIA,,JAVA,SPITHEAD
1786,8,16,31.12,-34.73,BRITISH,ASIA,,JAVA,SPITHEAD
1786,8,17,31.7,-39.15,BRITISH,ASIA,,JAVA,SPITHEAD
1786,8,18,32.62,-34.43,BRITISH,ASIA,,JAVA,SPITHEAD
1786,8,19,34.07,-38.85,BRITISH,ASIA,,JAVA,SPITHEAD
1786,8,20,36,-38.38,BRITISH,ASIA,,JAVA,SPITHEAD
1786,8,21,37.35,-32.35,BRITISH,ASIA,,JAVA,SPITHEAD
1786,8,22,38.9,-36.83,BRITISH,ASIA,,JAVA,SPITHEAD
1786,8,23,40.35,-35.15,BRITISH,ASIA,,JAVA,SPITHEAD
1786,8,24,41.87,-32.73,BRITISH,ASIA,,JAVA,SPITHEAD
1786,8,25,42.7,-31.45,BRITISH,ASIA,,JAVA,SPITHEAD
1786,8,26,43.77,-29.33,BRITISH,ASIA,,JAVA,SPITHEAD
1786,8,27,44.97,-25.95,BRITISH,ASIA,,JAVA,SPITHEAD
1786,8,28,45.17,-23.48,BRITISH,ASIA,,JAVA,SPITHEAD
1786,8,29,46.37,-20.77,BRITISH,ASIA,,JAVA,SPITHEAD
1786,8,30,47.2,-17.82,BRITISH,ASIA,,JAVA,SPITHEAD
1786,8,31,47.83,-11.32,BRITISH,ASIA,,JAVA,SPITHEAD
1786,9,1,48.55,-12.6,BRITISH,ASIA,,JAVA,SPITHEAD
1786,9,2,49.42,-10,BRITISH,ASIA,,JAVA,SPITHEAD
1786,9,3,49.4,-7.82,BRITISH,ASIA,,JAVA,SPITHEAD
1788,4,6,49.3,-5.53,BRITISH,ASIA,,DUNNOSE,BOMBAY
1788,4,7,48,-8.5,BRITISH,ASIA,,DUNNOSE,BOMBAY
1788,4,8,46.88,-10.57,BRITISH,ASIA,,DUNNOSE,BOMBAY
1788,4,9,45.27,-12.97,BRITISH,ASIA,,DUNNOSE,BOMBAY
1788,4,10,44.83,-13.12,BRITISH,ASIA,,DUNNOSE,BOMBAY
1788,4,11,43,-15.25,BRITISH,ASIA,,DUNNOSE,BOMBAY
1788,4,12,40.85,-17.23,BRITISH,ASIA,,DUNNOSE,BOMBAY
1788,4,13,38.05,-18.33,BRITISH,ASIA,,DUNNOSE,BOMBAY
1788,4,14,35.5,-20.08,BRITISH,ASIA,,DUNNOSE,BOMBAY
1788,4,15,33.47,-21.58,BRITISH,ASIA,,DUNNOSE,BOMBAY
1788,4,16,31.62,-22.57,BRITISH,ASIA,,DUNNOSE,BOMBAY
1788,4,17,30.2,-23.27,BRITISH,ASIA,,DUNNOSE,BOMBAY
1788,4,18,28.85,-23.98,BRITISH,ASIA,,DUNNOSE,BOMBAY
1788,4,19,27.78,-24.55,BRITISH,ASIA,,DUNNOSE,BOMBAY
1788,4,20,25.85,-25.77,BRITISH,ASIA,,DUNNOSE,BOMBAY
1788,4,21,23.87,-27.07,BRITISH,ASIA,,DUNNOSE,BOMBAY
1788,4,22,21.42,-28.18,BRITISH,ASIA,,DUNNOSE,BOMBAY
1788,4,23,19,-28.77,BRITISH,ASIA,,DUNNOSE,BOMBAY
1788,4,24,17.05,-28.73,BRITISH,ASIA,,DUNNOSE,BOMBAY
1788,4,25,14.22,-27.53,BRITISH,ASIA,,DUNNOSE,BOMBAY
1788,4,26,12,-26.17,BRITISH,ASIA,,DUNNOSE,BOMBAY
1788,4,27,8.82,-24.85,BRITISH,ASIA,,DUNNOSE,BOMBAY
1788,4,28,6.68,-22.08,BRITISH,ASIA,,DUNNOSE,BOMBAY
1788,4,29,4.47,-20.67,BRITISH,ASIA,,DUNNOSE,BOMBAY
1788,4,30,3.93,-21.88,BRITISH,ASIA,,DUNNOSE,BOMBAY
1788,5,1,2.77,-21.07,BRITISH,ASIA,,DUNNOSE,BOMBAY
1788,5,2,2.67,-20.42,BRITISH,ASIA,,DUNNOSE,BOMBAY
